IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Batting,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,W Hasaranga,b T Natarajan,19.0,8,1.0,0.0,42.11
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Hazlewood,not out,11.0,3,0.0,0.0,27.27
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore Innings,68,10,Siraj,c Williamson b Bhuvneshwar,4.0,2,0.0,0.0,50.0
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,72,1,Abhishek Sharma,c Anuj Rawat b Harshal Patel,28.0,47,8.0,1.0,167.86
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,72,1,Kane Williamson (c),not out,17.0,16,2.0,0.0,94.12
2022,2022-04-23,07:30 PM,Brabourne Stadium,Mumbai,"Royal Challengers Bangalore vs Sunrisers Hyderabad, 36th Match",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,72,1,Rahul Tripathi,not out,3.0,7,0.0,1.0,233.33
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,de Kock (wk),c Rohit b Bumrah,9.0,10,0.0,1.0,111.11
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Rahul (c),not out,62.0,103,12.0,4.0,166.13
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Manish Pandey,c Riley Meredith b Pollard,22.0,22,0.0,1.0,100.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Stoinis,c Tilak Varma b Daniel Sams,3.0,0,0.0,0.0,0.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Krunal Pandya,c Hrithik Shokeen b Pollard,2.0,1,0.0,0.0,50.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Deepak Hooda,c Dewald Brevis b Riley Meredith,9.0,10,1.0,0.0,111.11
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Ayush Badoni,c Pollard b Riley Meredith,11.0,14,0.0,1.0,127.27
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants Innings,168,6,Holder,not out,2.0,0,0.0,0.0,0.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Ishan Kishan (wk),c Holder b Ravi Bishnoi,20.0,8,0.0,0.0,40.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Rohit Sharma (c),c (sub)K Gowtham b Krunal Pandya,31.0,39,5.0,1.0,125.81
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Dewald Brevis,c Chameera b Mohsin Khan,5.0,3,0.0,0.0,60.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Suryakumar Yadav,c Rahul b Ayush Badoni,7.0,7,1.0,0.0,100.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Tilak Varma,c Ravi Bishnoi b Holder,27.0,38,2.0,2.0,140.74
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Kieron Pollard,c Deepak Hooda b Krunal Pandya,20.0,19,0.0,1.0,95.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Daniel Sams,c Ravi Bishnoi b Krunal Pandya,7.0,3,0.0,0.0,42.86
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Jaydev Unadkat,run out (Holder/Krunal Pandya),1.0,1,0.0,0.0,100.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Hrithik Shokeen,not out,0.0,0,0.0,0.0,0.0
2022,2022-04-24,07:30 PM,Wankhede Stadium,Mumbai,"Lucknow Super Giants vs Mumbai Indians, 37th Match",Lucknow Super Giants,Mumbai Indians,Mumbai Indians Innings,132,8,Jasprit Bumrah,not out,2.0,0,0.0,0.0,0.0
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Punjab Kings Innings,187,4,Mayank Agarwal (c),c Shivam Dube b M Theekshana,21.0,18,2.0,0.0,85.71
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Punjab Kings Innings,187,4,Dhawan,not out,59.0,88,9.0,2.0,149.15
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Punjab Kings Innings,187,4,B Rajapaksa,c Shivam Dube b DJ Bravo,32.0,42,2.0,2.0,131.25
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Punjab Kings Innings,187,4,Livingstone,c Mukesh Choudhary b DJ Bravo,7.0,19,1.0,2.0,271.43
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Punjab Kings Innings,187,4,Bairstow,run out (Santner/Dhoni),3.0,6,1.0,0.0,200.0
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Punjab Kings Innings,187,4,,,," (b 0, lb 1, w 11, nb 2, p 0)",,,
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Ruturaj Gaikwad,c Mayank Agarwal b Rabada,27.0,30,4.0,0.0,111.11
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Robin Uthappa,c Rishi Dhawan b Sandeep Sharma,7.0,1,0.0,0.0,14.29
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Mitchell Santner,b Arshdeep Singh,15.0,9,1.0,0.0,60.0
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Shivam Dube,b Rishi Dhawan,7.0,8,1.0,0.0,114.29
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Ambati Rayudu,b Rabada,39.0,78,7.0,6.0,200.0
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Ravindra Jadeja (c),not out,16.0,21,1.0,1.0,131.25
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,MS Dhoni (wk),c Bairstow b Rishi Dhawan,8.0,12,1.0,1.0,150.0
2022,2022-04-25,07:30 PM,Wankhede Stadium,Mumbai,"Punjab Kings vs Chennai Super Kings, 38th Match",Punjab Kings,Chennai Super Kings,Chennai Super Kings Innings,176,6,Dwaine Pretorius,not out,1.0,1,0.0,0.0,100.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Jos Buttler,c Siraj b Hazlewood,9.0,8,1.0,0.0,88.89
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Padikkal,lbw b Siraj,7.0,7,0.0,1.0,100.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Ashwin,c and b Siraj,9.0,17,4.0,0.0,188.89
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Samson (c & wk),b W Hasaranga,21.0,27,1.0,3.0,128.57
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Daryl Mitchell,c Maxwell b Hazlewood,24.0,16,0.0,0.0,66.67
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Riyan Parag,not out,31.0,56,3.0,4.0,180.65
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Hetmyer,c Prabhudessai b W Hasaranga,7.0,3,0.0,0.0,42.86
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Boult,c Kohli b Harshal Patel,7.0,5,0.0,0.0,71.43
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Prasidh,run out (Prabhudessai),5.0,2,0.0,0.0,40.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals Innings,144,8,Chahal,not out,0.0,0,0.0,0.0,0.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Virat Kohli,c Riyan Parag b Prasidh,10.0,9,2.0,0.0,90.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Faf du Plessis (c),c Jos Buttler b Kuldeep Sen,21.0,23,3.0,1.0,109.52
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Rajat Patidar,b Ashwin,16.0,16,0.0,1.0,100.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Glenn Maxwell,c Padikkal b Kuldeep Sen,1.0,0,0.0,0.0,0.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Shahbaz Ahmed,c Riyan Parag b Ashwin,27.0,17,0.0,1.0,62.96
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Suyash Prabhudessai,c Riyan Parag b Ashwin,7.0,2,0.0,0.0,28.57
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Dinesh Karthik (wk),run out (Prasidh/Chahal),4.0,6,1.0,0.0,150.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Wanindu Hasaranga,c and b Kuldeep Sen,13.0,18,2.0,0.0,138.46
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Harshal Patel,c Riyan Parag b Kuldeep Sen,11.0,8,0.0,1.0,72.73
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Mohammed Siraj,c Kuldeep Sen b Prasidh,5.0,5,1.0,0.0,100.0
2022,2022-04-26,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Royal Challengers Bangalore vs Rajasthan Royals, 39th Match",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore Innings,115,10,Josh Hazlewood,not out,2.0,0,0.0,0.0,0.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Abhishek Sharma,b Alzarri Joseph,42.0,65,6.0,3.0,154.76
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,,b Shami,8.0,5,1.0,0.0,62.5
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Tripathi,lbw b Shami,10.0,16,2.0,1.0,160.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Markram,c Miller b Yash Dayal,40.0,56,2.0,3.0,140.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Pooran (wk),c Shubman Gill b Shami,5.0,3,0.0,0.0,60.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Washington Sundar,run out (Alzarri Joseph),4.0,3,0.0,0.0,75.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Shashank Singh,not out,6.0,25,1.0,3.0,416.67
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,195,6,Marco Jansen,not out,5.0,8,0.0,1.0,160.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,Wriddhiman Saha (wk),b Umran Malik,38.0,68,11.0,1.0,178.95
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,Shubman Gill,b Umran Malik,24.0,22,1.0,1.0,91.67
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,Hardik Pandya (c),c Marco Jansen b Umran Malik,6.0,10,2.0,0.0,166.67
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,David Miller,b Umran Malik,19.0,17,1.0,0.0,89.47
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,Rahul Tewatia,not out,21.0,40,4.0,2.0,190.48
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,Abhinav Manohar,b Umran Malik,1.0,0,0.0,0.0,0.0
2022,2022-04-27,07:30 PM,Wankhede Stadium,Mumbai,"Gujarat Titans vs Sunrisers Hyderabad, 40th Match",Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans Innings,199,5,Rashid Khan,not out,11.0,31,0.0,4.0,281.82
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Finch,b Chetan Sakariya,7.0,3,0.0,0.0,42.86
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Venkatesh Iyer,c Chetan Sakariya b Axar,12.0,6,0.0,0.0,50.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Shreyas Iyer (c),c Pant b Kuldeep Yadav,37.0,42,4.0,0.0,113.51
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Indrajith (wk),c Rovman Powell b Kuldeep Yadav,8.0,6,0.0,0.0,75.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Narine,lbw b Kuldeep Yadav,1.0,0,0.0,0.0,0.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Nitish Rana,c Chetan Sakariya b Mustafizur,34.0,57,3.0,4.0,167.65
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Russell,st Pant b Kuldeep Yadav,3.0,0,0.0,0.0,0.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Rinku Singh,c Rovman Powell b Mustafizur,16.0,23,3.0,0.0,143.75
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Umesh,not out,1.0,0,0.0,0.0,0.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Southee,b Mustafizur,1.0,0,0.0,0.0,0.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders Innings,146,9,Harshit Rana,not out,1.0,0,0.0,0.0,0.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Prithvi Shaw,c and b Umesh,1.0,0,0.0,0.0,0.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,David Warner,c Narine b Umesh,26.0,42,8.0,0.0,161.54
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Mitchell Marsh,c Venkatesh Iyer b Harshit Rana,7.0,13,2.0,0.0,185.71
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Lalit Yadav,lbw b Narine,29.0,22,1.0,1.0,75.86
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Rishabh Pant (c & wk),c Indrajith b Umesh,5.0,2,0.0,0.0,40.0
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Rovman Powell,not out,16.0,33,1.0,3.0,206.25
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Axar Patel,run out (Shreyas Iyer/Venkatesh Iyer),17.0,24,2.0,1.0,141.18
2022,2022-04-28,07:30 PM,Wankhede Stadium,Mumbai,"Delhi Capitals vs Kolkata Knight Riders, 41st Match",Delhi Capitals,Kolkata Knight Riders,Delhi Capitals Innings,150,6,Shardul Thakur,not out,14.0,8,0.0,0.0,57.14
2022,2022-04-29,07:30 PM,Maharashtra Cricket Association Stadium,Pune,"Punjab Kings vs Lucknow Super Giants, 42nd Match",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants Innings,153,8,de Kock (wk),c Jitesh Sharma b Sandeep Sharma,37.0,46,4.0,2.0,124.32
